,AG_S000,AG_S001,AG_S002,AG_S003,AG_S004,AG_S005,AG_S006,AG_S007,AG_S008,AG_S009,AG_S010,AG_S011,AG_S012,AG_S013,AG_S014,AG_S015,AG_S016,AG_S017,AG_S018,AG_S019,AG_S020,AG_S021,AG_S022,AG_S023,AG_S024,AG_S025,AG_S026,AG_S027,AG_S028,AG_S029
Streptococcus_OTU5,0.060044477390659746,5.300259712725924e-05,0.030517526384944687,0.032164604203496365,0.016909185023293267,0.011210818066568894,0.060825610783487784,0.053202401170318304,0.015415705420534005,0.0016766126740551293,0.006622516556291391,0.0,0.003773916096190978,0.003518110621634851,0.0189726808103835,0.016254376725782116,0.023622924636927535,0.0016887586031098648,0.006329113924050633,0.010871724999290358,0.008885597926693817,0.0026048302613324273,0.003817727962410063,0.002930666598113062,0.0015339611872146118,0.00017091095539224064,0.029965901866728314,0.0038291252841928924,0.05999544338404678,0.0017792340485501886
Bacteroides_OTU0,0.0,0.00068903376265437,0.02216759208239732,0.03707523079945001,0.04437223212745155,0.015560913768674339,0.0012275845468768805,0.0006725967278169192,0.01241125239193805,0.027791986359761295,0.07343202181534865,0.052451065304001385,0.0030059680533614185,0.011563876651982379,0.002647350810751186,0.0019357226223348232,3.714296326560933e-05,0.01937292888095845,0.0024416886204459295,0.008175083028187004,0.025895758772471102,0.0018120558339703842,0.023934217610493858,0.00848350857348518,0.030179794520547944,0.0,0.003929954343177484,0.01000358980495393,0.0008606941244968737,0.012225628016770603
Bacteroides_OTU1,0.00045433893684688776,0.007287857104998145,0.0022888144788708515,0.0,0.006959222407545868,0.00800417609187402,0.015766036827536405,0.00013451934556338383,0.0006616950122502995,0.005910770105143507,0.016264121542656797,0.009249956694959293,0.011804458486922942,0.03227484092021537,0.0007353752252086627,0.009991744712345926,0.008468595624558928,0.007838388988019373,0.01281886525734113,0.02063640750518039,0.025587231066683123,0.00039638721368102155,0.06575791689099897,0.008252140157844675,0.011879280821917809,2.441585077032009e-05,0.01924521759232503,0.01703960751465837,0.0081765941827203,0.07826868195750977
Bacteroides_OTU2,0.0002152131806116837,0.015423755764032437,0.04505573687110584,0.017187193085837753,0.04537873123598091,0.01789753660294812,0.0,0.0004876326276672664,0.001144553534703221,0.0017050298380221654,9.738994935722633e-05,0.012402563658409839,0.04274179392662805,0.01529613313754283,0.004559326396293709,0.04139030430698284,0.04360583887382535,0.005671679836859546,0.0,0.04266371455335093,0.05500020568513719,2.8313372405787253e-05,0.047158729381821744,0.031671765341011335,0.003995433789954338,0.011035964548184682,0.0037276772813962895,0.01081727892784492,0.00027845986380781206,0.003875559313673678
Bacteroides_OTU3,0.006695521174585714,0.029363438808501615,0.0008900945195608867,0.0001473187978786093,0.008195778455167654,0.05312088294513908,0.015429052834276086,0.0010425249281162247,7.153459591895131e-05,0.0020176186416595624,0.0,0.05272821756452451,0.012331051430577496,0.04659202153695546,0.0,0.03777505764468103,0.003714296326560933,0.002134845781289829,0.005429544432307396,0.029237276107752137,0.0002056851371919865,8.494011721736176e-05,0.06982037100484557,0.004395999897169593,0.004780251141552511,0.039114192934052786,0.003352019880945501,4.7864066052411155e-05,0.0005062906614687492,0.006623683190642286
Bacteroides_OTU4,0.001052153327434898,0.014814225897068956,0.07379307421692875,0.026075427224513847,2.875711738655317e-05,0.011881975689179447,0.009002286677097123,3.362983639084596e-05,0.025430548849187187,0.0,0.008375535644721465,0.05470292742075177,0.0004388274530454625,0.004925354870288791,0.0030518071846159503,0.02906430584417433,0.009805742302120864,0.0018162120825898547,0.0650902782239928,0.008799568537284624,0.026739067834958247,0.0018686825787819588,0.03758993686065293,0.006658268850098974,0.004922945205479452,0.013721708132919891,0.000809108247124776,0.007442862271149934,0.00298711490266562,0.012119930944579502
Bacteroides_OTU5,0.0028934216504459694,0.029389940107065245,0.010765905141355487,0.02347279512865842,0.0011215275780755737,0.020905317059832458,0.011337104344686485,0.0,0.01901031886546131,0.0020176186416595624,0.0004382547721075185,0.007621687164385935,0.012616289275057048,0.0014072442486539403,0.00044122513512519766,0.0014233254575991346,0.011217174906214017,0.009112923782819271,0.021396902910749856,0.045644213574044114,0.0006170554115759595,0.0050114669158243435,0.04899417551759581,2.5707601737833877e-05,0.0026398401826484017,0.0025880801816539297,0.007570941455238976,0.028718439631446692,5.062906614687492e-05,0.006465137582355635
Prevotella_OTU0,0.0007173772687056123,0.031854560873482804,0.052134107574280504,0.027106658809664112,0.03465232645079657,0.0076313107459792685,0.008087615838247682,0.0006221519732306502,0.003505195200028614,0.0014208581983518045,0.016653681340085703,0.022345401004676944,0.0046076882569773565,0.011992168379833579,0.005074089053939773,0.0008255287654074981,0.0366229617798908,0.012108080550599032,0.0037910428580607853,0.0023560135115955603,0.005903163437410013,0.0010759081514199157,0.003940091038128334,0.010617239517725391,0.018086472602739725,0.028395634445882268,0.001184765647575565,0.03257149694866579,0.00022783079766093713,0.008473381953986541
Prevotella_OTU1,0.006695521174585714,0.0035776753060899986,0.005001483490865935,0.007464152425849539,0.0018116983953528499,0.0052946879117054865,0.0005295462751233602,0.0,0.013376969436843893,0.0026996305768684286,0.0005356447214647449,0.04451758184652693,0.0039494470774091624,0.036098874204601075,0.003493032319741148,0.028039511514702953,0.007428592653121866,0.013063981646698955,0.012947375184733021,0.008600868602571745,0.00549179316302604,0.00016988023443472353,0.025304684058538494,0.039101262243245324,0.016124429223744293,0.015015748223746857,0.013465872970005201,0.00014359219815723346,0.0020504771789484344,0.005179156537363915
Prevotella_OTU2,0.0003347760587292857,0.013886680447341919,0.007459839782986479,0.001129444117069338,0.005751423477310634,0.010639091202863606,0.010422433505837044,0.0003362983639084596,0.009603519502119212,0.02310315430520034,0.051616673159329954,0.1276979040360298,0.01459101281376163,0.0053842388644150755,0.0011398315990734272,0.004042244299581542,0.011217174906214017,0.017238083099668622,0.022296472402493092,0.013199352805926936,0.0012752478505903162,0.0026331436337382144,9.7890460574617e-05,0.0019794853338132084,0.012949486301369863,0.003735625167858974,0.00011558689244639658,0.047648677755175305,0.0001265726653671873,0.0022548708734101397
Prevotella_OTU3,0.0009804156005643369,0.005989293475380294,0.003178908998431738,0.0018169318405028482,0.01731178466670501,0.031668696711327646,0.0011794439764111204,0.00026903869112676767,7.153459591895131e-05,0.016311452117078715,0.009641604986365408,0.02761129395461632,0.005375636299806916,6.118453255017132e-05,0.0015442879729381917,0.016140510689174187,0.023400066857333878,0.013510068824878919,0.008321017798624944,0.0010218853785233756,0.0005142128429799662,0.0,0.00408692672899026,0.0018509473251240392,0.029537671232876712,0.0005127328661767219,0.001964977171588742,0.00952494914442982,0.0008606941244968737,0.018919775922206956
Prevotella_OTU4,0.001817355747387551,0.004664228547198813,0.023947781121519095,0.05077587900216068,0.0059814804164030596,2.4857689726316835e-05,0.017041761944879046,0.002606312320290562,0.049162151045299286,0.029639102017618643,0.0,0.0002771522605231249,0.04256626294540986,0.025758688203622124,0.005405007905283671,2.8466509151982692e-05,0.0,0.005225592658679582,0.004851249759043886,0.005932612336427375,0.01022255131844173,0.0009060279169851921,0.01600509030394988,0.006169824417080131,0.0013912671232876712,0.02317064238103377,0.009535918626827717,0.02228072274739739,0.0022783079766093713,0.005249621252157982
Prevotella_OTU5,0.0004782515124704082,0.041925054327662054,0.015131606832535074,0.005549008053427618,0.002041755334445275,0.004026945735663328,0.008087615838247682,0.0019505305106690656,0.03669724770642202,0.003949985791418017,0.00691468640436307,0.05297072579248224,0.003620326487625066,0.002661527165932452,0.003823951171085046,0.025107461072048736,0.028525795787987966,0.03345653836349732,0.008031870461993188,0.0194725936018621,0.0018511662347278786,0.0016138622271298735,0.012823650335274828,0.06876783464870562,0.01216466894977169,0.044168274043509044,0.01219441715309484,0.054900083762115595,0.0007341214591296863,0.002730507698270091
Parabacteroides_OTU0,0.0007891149955761735,0.0001590077913817777,0.02776247191963718,0.009330190532311922,0.020618853166158625,0.008153322230231923,0.038343964375977854,0.001647861983151452,0.02287318704508468,0.006365444728616084,0.0038955979742890533,0.026849125238177726,0.11918553624714762,0.007127998042094959,0.001911975585542523,0.05175211363830454,0.06258589310255172,0.0037598776446596993,0.007325065861337788,0.026341934201935906,0.014068863383931877,0.0008210877997678304,2.447261514365425e-05,0.001054011671251189,0.036101598173515985,0.0108162218912518,0.008582326764144946,0.014478879980854373,0.0009113231906437485,0.0001937779656836839
Parabacteroides_OTU1,0.0018890934742581123,0.0090369428101977,0.0016530326791845038,0.0020624631703005302,0.004054753551503997,0.014541748489895348,0.0008665302683836803,5.044475458626894e-05,0.010300981812328988,0.0340153452685422,0.0036034281262173743,0.024008314567815693,0.005638932771634193,0.001437836514929026,0.0006250689414273634,5.6933018303965384e-05,0.011291460832745237,0.019787152689268415,0.004465719976868213,0.018337165403502796,0.0017483236661318853,5.6626744811574506e-05,0.024399197298223287,0.011157099154219903,0.007776826484018264,0.0641648558244012,0.010951858059296075,0.02584659566830202,0.0032655747664734323,0.004404044674629179
Parabacteroides_OTU2,0.0012434539324230613,0.0008480415540361478,0.00012715635993726954,0.02563347083087802,0.0226606085006039,0.0013174575554947923,0.09731616319653388,0.0006557818096214962,0.004649748734731835,0.03142938334754192,0.010372029606544604,0.0037761995496275766,0.01369141653501843,0.025666911404796867,0.0006986064639482296,0.0012809929118392212,0.011737176391932549,0.008858016823859291,6.425496369594551e-05,0.02180022140849868,0.010160845777284133,0.002803023868172938,0.02055699672066957,0.03195454896012751,0.000891837899543379,0.01630978831457382,0.005056926544529851,0.014095967452435085,0.000329088929954687,5.2848536095550154e-05
Parabacteroides_OTU3,0.004232525885363113,0.0076058726877617005,0.0568812783452719,0.010164997053624043,0.00023005693909242537,0.0040766611151159616,0.025658924058250092,0.0004371878730809975,0.027630237673694942,0.002216538789428815,0.04411764705882353,0.1316819677810497,0.00175530981218185,0.0018049437102300538,0.00036768761260433136,0.0029320504426542174,0.011960034171526204,0.011853173591639052,0.01728458523420934,0.011269124868716115,0.0027973178658110163,0.00014156686202893628,2.447261514365425e-05,0.003162035013753567,0.005636415525114155,0.0008545547769612033,0.020256602901231,0.0008615531889434008,0.00048097612839531173,0.004069337279357362
Parabacteroides_OTU4,0.004854252851574643,0.06559071394498331,0.03403551900987581,0.006727558436456492,0.0032783113820670615,2.4857689726316835e-05,0.012516548321097606,0.0015637873921743371,0.02104905484915142,0.08053424268258028,0.010566809505259057,0.00010393209769617184,0.00013164823591363875,0.06011380323054332,0.0012133691215942934,0.02442426485240115,0.023734353526724362,0.011534539892939077,0.022296472402493092,0.0,0.04485992842157226,0.0011325348962314902,0.010523224511771328,0.06007866526131777,0.004245148401826484,0.004785506750982738,0.056579783852511126,0.021060189063060907,0.0012404121205984355,0.010710636648698164
Parabacteroides_OTU5,0.0008130275711996939,0.007393862299252664,0.02856779553257322,0.003142801021410332,0.0430494047276701,0.0011185960376842575,0.009965098086412324,0.0004708177094718434,0.0032548241143122844,0.03557828928672918,0.00019477989871445267,0.005369825047635545,0.004870984728804634,6.118453255017132e-05,0.007905283670993125,0.011870534316376783,0.014522898636853248,0.010929135865409126,0.002345306174902011,0.026029691447387097,0.014953309473857418,8.494011721736176e-05,0.02366501884391366,0.004216046685004756,0.011094463470319635,0.00041506946309544156,0.006241692192105415,0.01936101471820031,5.062906614687492e-05,0.002818588591762675
Alistipes_OTU0,0.002271694684234439,0.013356654476069327,0.0006781672529987708,0.008200746415242585,0.025162477713234026,0.008277610678863507,0.0016849199663016006,0.0,0.0,0.00019892014776925262,0.026782236073237244,0.06578901784167678,0.0004168860803931894,0.017559960841899168,0.002684119572011619,0.00011386603660793077,0.008840025257215021,0.02886821310221769,0.035115337659834225,0.006613869255442959,0.020486239664321858,5.6626744811574506e-05,0.04542117370662229,0.003599064243296743,0.0045662100456621,0.006519032155675465,0.05918048893255505,0.02991504128275697,0.00017720173151406223,0.00461543881901138
Alistipes_OTU1,0.00014347545374112245,0.02072401547675836,0.002415970838808121,0.005499901787468081,2.875711738655317e-05,0.011533968033011013,0.009941027801179444,3.362983639084596e-05,0.0,0.0014208581983518045,0.010274639657187378,0.0,0.0023257855011409516,0.0026309348996573665,3.6768761260433134e-05,0.03564006945828233,0.05006871448204138,0.014211062962018864,0.029878558118614663,0.004712027023191121,0.02663622526636225,0.00014156686202893628,0.07101952914688464,0.0018252397233862053,0.01591038812785388,0.0007080596723392827,0.006039415130324221,0.009094172549958118,0.001544186517479685,0.007557340661663672
Alistipes_OTU2,0.0004304263612233674,0.0015900779138177772,0.03882507523417963,0.009182871734433313,0.007591878990050037,0.001640607521936911,0.04152124202671802,6.725967278169192e-05,1.7883648979737827e-05,0.009207161125319692,0.003213868328788469,0.0002771522605231249,0.007679480428295594,0.009942486539402839,0.005405007905283671,0.003786045717213698,7.428592653121866e-05,0.015071373948508795,0.01317226755766883,0.028811490533367397,0.004278250853593319,0.0005379540757099578,0.046106406930644606,0.029383788786344123,0.0011772260273972602,0.046780770075933294,0.0020805640640351383,0.035563001076941485,0.0025061387742703087,0.0069055420498185536
Alistipes_OTU3,0.0010999784786819389,0.011581067472306143,0.011359301487729411,0.0009330190532311923,0.021884166331166965,0.012503417932337368,0.004910338187507522,5.044475458626894e-05,0.0,0.03177038931514635,0.0,0.001870777758531093,0.004146919431279621,0.0011930983847283406,0.004706401441335441,0.06857582054712631,0.003268580767373621,0.00022304358908998214,0.013365032448756666,0.020437707570467513,0.020013163848780286,0.00016988023443472353,0.03235279721991092,0.02023188256767526,0.010987442922374429,0.007788656395732109,0.00028896723111599147,0.0017231063778868016,0.0007088069260562489,0.03054645386322799
Alistipes_OTU4,0.0005739018149644898,0.018868924577304286,0.01373288687322511,0.007611471223728148,0.033128199229309256,0.01123567575629521,0.0006017571308220002,0.0004371878730809975,0.0015022265142979774,8.525149190110827e-05,0.004674717569146864,0.1136670708470466,0.0444971037388099,0.03857684777288301,3.6768761260433134e-05,2.8466509151982692e-05,0.0012628607510307172,0.0035049706856997197,0.03100301998329371,0.005648755286837549,0.04331728989263236,0.002378323282086129,0.00800254515197494,0.030412092855857477,0.026041666666666668,0.03186268525526772,0.039761891001560426,0.008041163096805073,0.007594359922031238,0.002166789979917556
Alistipes_OTU5,7.173772687056123e-05,0.007897386971961627,0.019327766710464968,0.0041249263406010605,0.009834934146201185,0.02632429342016953,0.02628475147430497,0.0004540027912764204,0.0025037108571632958,0.007871554418868996,0.0015582391897156214,0.027334141694093192,0.015227312620677549,0.007158590308370044,0.004485788873772842,0.0014517919667511173,0.009768599338855254,0.014179199592148866,0.004240827603932404,0.003860455874421641,0.00010284256859599325,0.0006228941929273195,0.07909549214429054,0.019409239312064577,0.0136986301369863,0.01040115242815636,0.0016471132173611512,0.05949503410314706,0.004404728754778118,0.019888665750625374
Bifidobacterium_OTU0,0.010019369186255052,0.006015794773943923,0.001186792692747849,0.0,0.015643871858284926,0.0,0.006715609579973522,0.00020177901834507575,0.008190711232719925,8.525149190110827e-05,0.003213868328788469,0.0020093538887926555,0.0006582411795681938,0.0007648066568771415,0.00018384380630216568,0.0,0.006982877093934554,0.0008284476166199338,3.2127481847972756e-05,0.015157966448096739,0.0006787609527335555,0.00033976046886944705,7.341784543096275e-05,0.0016195789094835343,0.00995291095890411,0.0009766340308128036,0.004999133098306652,0.003159028359459136,7.594359922031238e-05,1.7616178698516717e-05
Bifidobacterium_OTU1,0.0014825796886582653,0.0037101817989081466,0.0027974399186199298,0.023276370064820272,0.00117904181284868,0.0029580650774317036,0.0019496931038632808,0.00158060231036976,0.0010909025877640073,0.00937766410912191,0.0019477989871445266,0.00010393209769617184,0.000526592943654555,0.015877386196769455,0.0006250689414273634,0.006177232485980244,0.02317720907774022,0.0017206219729798623,0.0005461671914155368,0.0005960998041386358,0.025936895799909498,0.00019819360684051078,0.012481033723263668,0.004036093472839918,0.0,0.004834338452523378,0.00011558689244639658,0.00023932033026205577,0.0005316051945421867,0.002800972413064158
Bifidobacterium_OTU2,0.0016499677180229083,0.00010600519425451848,0.0034756071716187005,0.005598114319387153,0.0,0.0018394690397474458,0.00043326513419184015,0.0,0.003576729795947565,0.008269394714407503,0.0012660693416439424,0.0005196604884808592,0.0072845357205546775,0.006546744982868331,0.000551531418906497,0.01912949415013237,0.014114326040931546,0.006308947234259495,0.001317226755766883,0.01240455306707542,0.003064708544160599,0.00022650697924629803,0.0032793304292496697,0.009460397439522867,0.013020833333333334,0.009546597651195156,0.0019071837253655435,0.0029915041282756972,7.594359922031238e-05,0.0034880033823063102
Bifidobacterium_OTU3,0.003610798919151582,0.001113054539672444,0.0004662399864366549,0.0,0.012193017771898546,0.0056675532576002385,0.0018052713924660007,0.002656757074876831,0.0010193679918450561,0.0011366865586814436,0.009641604986365408,0.0005543045210462498,0.03376777251184834,0.006730298580518845,0.007133139684524029,0.007629024452731362,0.00018571481632804665,0.0001274534794799898,0.0017670115016385015,0.009537596866218172,0.012690772964745568,0.001896995951187746,0.0006118153785913562,0.00012853800868916937,0.03688641552511415,0.027248089459677223,0.005143616713864648,0.00974033744166567,0.0024048806419765586,0.00359370045449741
Bifidobacterium_OTU4,0.0016021425667758675,0.005379763608416813,0.012461323273852415,0.0,0.003968482199344338,0.0034552188719580404,0.0,0.0003194834457130366,0.00699250675107749,5.683432793407218e-05,0.0003408648227502922,0.0014550493677464057,0.02687818149903458,0.0,0.00011030628378129941,0.008283754163226964,0.005497158563310181,0.0,0.0,0.0,0.0058414578962524165,0.00022650697924629803,0.0001468356908619255,0.00028278361911617266,0.013912671232876712,0.006787606514148985,0.0003178639542275906,0.016776355151370107,0.0017213882489937474,0.007733502448648839
Bifidobacterium_OTU5,0.00035868863435280614,0.0024381194678539247,0.012037468740728183,0.0008348065213121195,0.000661413699890723,0.0014168883144000596,0.0029125045131784813,0.0040692102032923606,0.014610941216445803,0.002216538789428815,0.0044312426957537985,3.464403256539061e-05,0.00919343514130244,9.177679882525697e-05,0.0019487443468029562,0.0,0.024588641681833376,0.0,0.024770288504786995,0.0015612137727440461,0.003414373277386976,0.0004247005860868088,0.01664137829768489,0.0017738245199105376,0.011165810502283106,0.0012696242400566447,0.0,0.005863348091420366,0.0007847505252765613,0.006271359616671951
Collinsella_OTU0,0.00016738802936464286,0.0038426882917262945,0.011189759674479719,9.821253191907288e-05,0.0009489848737562547,0.0053444032911581195,0.0069322421470694425,0.004254174303442014,0.002789849240839101,0.004063654447286161,0.005551227113361901,0.00013857613026156245,0.006165525715288748,0.0014990210474791973,0.0022796631981468543,0.008966950382874548,0.00029714370612487465,0.005257456028549579,0.0002248923729358093,0.0006244855090976185,0.0,0.0009343412893909794,0.03472664088884538,0.00125967248515386,0.003603025114155251,0.006909685768000586,0.0007802115240131769,0.0013162618164413067,0.0003037743968812495,0.00343515484621076
Collinsella_OTU1,0.0,0.0059097895796894045,0.0005086254397490782,0.00893734040463563,0.001006499108529361,0.015685202217305922,0.017234324226742086,5.044475458626894e-05,0.007171343240874868,0.0007956805910770105,0.0008278145695364238,0.0010393209769617184,0.011343689661225207,0.007158590308370044,0.00014707504504173253,0.002049588658942754,0.00839430969802771,0.00022304358908998214,0.0017348840197905287,0.010956882114167305,0.0015015015015015015,0.00019819360684051078,0.0009299593754588615,0.0019537777320753746,0.0,0.0009766340308128036,2.8896723111599146e-05,0.011487375852578677,2.531453307343746e-05,0.012313708910263186
Collinsella_OTU2,0.0002152131806116837,0.00416070387448985,0.009833425168482178,0.025142408171282656,0.006614136998907229,0.00022371920753685152,0.020026477313756168,0.006087000386743119,0.014914963249101347,8.525149190110827e-05,0.004528632645111025,0.0016629135631387494,0.0012506582411795683,0.007617474302496329,0.0005147626576460639,0.006433431068348088,0.007540021542918694,0.022081315319908233,0.014071837049412067,0.0013908995429901502,0.013204985807725533,0.0018686825787819588,2.447261514365425e-05,2.5707601737833877e-05,0.003210616438356164,0.0,0.00043345084667398715,0.0,0.00022783079766093713,0.0002642426804777508
Collinsella_OTU3,0.0024869078648461227,0.0024116181692902952,0.0015258763192472343,0.0009330190532311923,0.007419336285730718,2.4857689726316835e-05,0.005463954747863762,0.0,8.941824489868913e-05,0.0026427962489343564,0.0005356447214647449,3.464403256539061e-05,0.00037300333508864315,0.0029674498286833086,0.008383277567378755,0.0024481197870705115,7.428592653121866e-05,0.004429008411929646,0.0012529717920709376,0.015981151891907235,0.0015015015015015015,0.010249440810894985,0.0218785179384269,0.000642690043445847,0.003210616438356164,0.0027834069878164905,0.010258336704617696,0.0002153882972358502,0.0003797179961015619,0.005091075643871332
Collinsella_OTU4,0.0024151701379755614,0.003869189590289924,0.00042385453312423176,0.006334708308780201,0.006556622764134123,0.007159014641179249,0.00045733541942472017,0.0006894116460123422,0.00032190568163528087,0.0017050298380221654,0.0001460849240358395,0.01191754720249437,0.015885553800245745,0.0002447381302006853,0.0019855131080633893,0.0,0.012925751216432047,0.0011789446851899056,0.0,0.012858724346419144,0.006499650335266774,0.0012741017582604264,0.001174685526895404,0.0026735905807347233,0.003210616438356164,0.006934101618770906,0.003352019880945501,0.001699174344860596,0.0026580259727109336,0.015061832787231794
Collinsella_OTU5,0.001052153327434898,0.009354958392961256,0.029712202772008648,0.010901591043017089,0.00534882383389889,0.005070968704168634,0.020628234444578168,0.000773486236989457,0.007332296081692509,0.015913611821540212,0.0065738215816127776,0.001524337432877187,0.0,0.0022944199706314244,0.00033091885134389824,0.014233254575991346,0.014745756416446903,0.001561305123629875,0.02438475872261132,0.010701410769536462,0.00030852770578797977,0.0016138622271298735,0.004478488571288728,2.5707601737833877e-05,0.01858590182648402,0.0109383011451034,0.00014448361555799574,0.0013162618164413067,0.00017720173151406223,0.014057710601416341
Escherichia_OTU0,0.0011238910543054593,0.00961997137859755,0.0013563345059975417,0.0001473187978786093,0.0022430551561511474,0.0011434537274105745,0.002599590805151041,0.0004708177094718434,0.010622887493964268,2.841716396703609e-05,0.000292169848071679,0.00020786419539234368,0.0012945409864841145,0.02551395007342144,0.0017649005405007906,0.002248854223006633,3.714296326560933e-05,3.186336986999745e-05,0.00314849322110133,0.014363166709245223,0.000822740548767946,0.0012174750134488518,0.0027898781263765845,0.0007198128486593485,0.00010702054794520547,0.00268574358473521,0.0023117378489279318,0.003613736986957042,0.0016707591828468724,0.0012155163301976535
Escherichia_OTU1,0.00035868863435280614,0.00023851168707266656,0.00029669817318696225,0.002013356904340994,0.0029044688560418705,0.004374953391831763,0.0008183896979179203,0.005599367759075852,0.0036303807428867785,0.0019892014776925265,0.004528632645111025,0.00038108435821929674,0.010202738283307004,0.0,0.004706401441335441,0.002134988186398702,0.0005200014857185306,0.0036961509049197043,0.0078069780890573795,0.00896988276703852,0.00010284256859599325,0.0009626546617967667,0.0024962067446527335,0.002313684156405049,0.004138127853881278,0.0027101594355055303,0.004710165867190661,0.003063300227354314,5.062906614687492e-05,0.0007398795053377022
Escherichia_OTU2,2.391257562352041e-05,2.650129856362962e-05,0.0009748654261857331,0.00044195639363582795,0.0014666129867142118,0.008103606850779288,0.003971597063425201,0.0003867431184947285,0.0006438113632705617,0.0013356067064506962,0.0006330346708219712,0.0,0.003444795506406881,0.0155714635340186,0.0034194947972202815,0.0006831962196475846,0.0006314303755153586,0.007806525618149375,0.0018633939471824198,0.007011269124868716,0.0007198979801719528,0.0009343412893909794,0.0005383975331603935,0.0,0.0004280821917808219,0.00043948531386576165,0.0440097092989655,0.0005025726935503171,0.001645444649773435,0.0025543459112849242
Escherichia_OTU3,0.000526076663717449,0.005379763608416813,0.00012715635993726954,0.0,0.004601138781848507,0.010713664272042556,0.0016127091106029607,5.044475458626894e-05,0.00037555662857449436,0.0040068201193520885,0.002239968835216206,0.006131993764074138,0.0020186062840091275,0.0005506607929515419,0.0018384380630216569,0.0041845768453414554,0.0028228652081863093,0.0005098139179199592,0.001188716828374992,0.012063924607567628,0.00034966473322637704,0.00033976046886944705,0.0019333365963486858,0.005861333196226124,0.0015339611872146118,0.001904436360084967,0.00043345084667398715,0.0005743687926289339,0.0016707591828468724,0.0
Escherichia_OTU4,0.00045433893684688776,0.0014310701224359993,0.0016530326791845038,0.0004910626595953643,0.002674411916949445,7.457306917895051e-05,0.0006739679865206403,0.0016310470649560289,0.0006438113632705617,0.0014208581983518045,4.869497467861317e-05,0.0025983024424042957,0.015249253993329822,0.007770435633871757,0.0013972129278964592,0.00014233254575991345,0.0004828585224529213,0.0020711190415498345,0.0007068046006554006,0.0005677140991796531,0.00039080176066477436,0.00014156686202893628,0.0020067544417796484,5.1415203475667754e-05,0.0019620433789954337,0.0009033864785018433,0.0005201410160087846,0.009213832715089148,0.0006834923929828114,7.046471479406687e-05
Escherichia_OTU5,0.0018890934742581123,0.00023851168707266656,0.00012715635993726954,0.007415046159890002,0.0,0.00024857689726316836,0.0020459742447948006,0.0036992820029930554,0.00014306919183790261,0.0030122193805058256,0.007255551227113362,0.00034644032565390613,0.0013384237317886607,3.059226627508566e-05,0.001103062837812994,0.002049588658942754,0.0005942874122497493,0.0025809329594697937,0.0008995694917432372,0.015981151891907235,4.11370274383973e-05,0.0027463971233613635,0.0016396652146248348,0.00298208180158873,0.0,2.441585077032009e-05,0.004450095359186269,0.0009094172549958119,0.0002531453307343746,5.2848536095550154e-05
Klebsiella_OTU0,0.00014347545374112245,0.003736683097471776,0.0,0.0,0.0008627135215965951,0.0018394690397474458,7.221085569864003e-05,0.0007398564005986111,1.7883648979737827e-05,0.0040068201193520885,0.0018504090377873003,0.0008314567815693747,0.008315780235211515,0.001529613313754283,0.0011766003603338603,0.0012525264026872385,0.0056457304163726185,0.0013063981646698954,0.008353145280472917,0.001731528002497942,0.001707186638693488,0.00039638721368102155,2.447261514365425e-05,0.0013625028921051955,0.001997716894977169,0.0028078228385868104,0.004999133098306652,0.004116309680507359,0.0027339695719312456,0.0005637177183525349
Klebsiella_OTU1,7.173772687056123e-05,0.0020671012879631104,0.0006781672529987708,0.00893734040463563,0.009691148559268418,0.0021377613164632477,0.0021181851004934407,0.00015133426375880683,0.001216088130622172,0.002131287297527707,9.738994935722633e-05,0.0026329464749696866,0.0005704756889591013,0.0004282917278511992,0.0009192190315108284,2.8466509151982692e-05,3.714296326560933e-05,0.00022304358908998214,0.002152541283814175,0.012745181526583212,6.170554115759595e-05,0.00011325348962314901,2.447261514365425e-05,0.0036761870485102445,0.003995433789954338,0.001098713284664404,0.0003467606773391897,0.002943640062223286,0.0006834923929828114,7.046471479406687e-05
Klebsiella_OTU2,0.00045433893684688776,0.00023851168707266656,0.004620014411054126,0.0013258691809074838,0.004256053373209869,0.0011185960376842575,0.0011794439764111204,0.00026903869112676767,0.0012697390775613857,0.0002841716396703609,0.0020938839111803663,0.0007621687164385935,0.004519922766368264,0.0300721977484092,0.00018384380630216568,8.539952745594807e-05,0.00018571481632804665,0.0024534794799898037,0.0002891473366317548,0.006528712140566011,0.0001234110823151919,2.8313372405787253e-05,0.0013459938329009838,0.001876654926861873,0.0012128995433789954,0.00019532680616256073,0.02736519678668439,0.0,0.0018985899805078095,7.046471479406687e-05
Klebsiella_OTU3,0.0005978143905880102,0.00691683892510733,0.0010172508794981563,0.0002946375957572186,0.002473112095243573,0.0014168883144000596,0.0029125045131784813,6.725967278169192e-05,0.004488795893914194,0.003381642512077295,0.00969029996104402,0.006859518447947341,0.0014920133403545726,0.004099363680861478,0.0006618377026877965,0.0003131316006718096,0.005088585967388478,0.003473107315829722,0.002730835957077684,0.020153850520877686,0.0005142128429799662,0.002208443047651406,0.000293671381723851,0.008200724954369007,0.0037457191780821916,0.00036623776155480137,0.006212795468993816,0.0,0.0,7.046471479406687e-05
